t =     0.2000
           x          rho            u            p
    -1.00000         -nan         -nan         -nan
    -0.98000         -nan         -nan         -nan
    -0.96000         -nan         -nan         -nan
    -0.94000         -nan         -nan         -nan
    -0.92000         -nan         -nan         -nan
    -0.90000         -nan         -nan         -nan
    -0.88000         -nan         -nan         -nan
    -0.86000         -nan         -nan         -nan
    -0.84000         -nan         -nan         -nan
    -0.82000         -nan         -nan         -nan
    -0.80000         -nan         -nan         -nan
    -0.78000         -nan         -nan         -nan
    -0.76000         -nan         -nan         -nan
    -0.74000         -nan         -nan         -nan
    -0.72000         -nan         -nan         -nan
    -0.70000         -nan         -nan         -nan
    -0.68000         -nan         -nan         -nan
    -0.66000         -nan         -nan         -nan
    -0.64000         -nan         -nan         -nan
    -0.62000         -nan         -nan         -nan
    -0.60000         -nan         -nan         -nan
    -0.58000         -nan         -nan         -nan
    -0.56000         -nan         -nan         -nan
    -0.54000         -nan         -nan         -nan
    -0.52000         -nan         -nan         -nan
    -0.50000         -nan         -nan         -nan
    -0.48000         -nan         -nan         -nan
    -0.46000         -nan         -nan         -nan
    -0.44000         -nan         -nan         -nan
    -0.42000         -nan         -nan         -nan
    -0.40000         -nan         -nan         -nan
    -0.38000         -nan         -nan         -nan
    -0.36000         -nan         -nan         -nan
    -0.34000         -nan         -nan         -nan
    -0.32000         -nan         -nan         -nan
    -0.30000         -nan         -nan         -nan
    -0.28000         -nan         -nan         -nan
    -0.26000         -nan         -nan         -nan
    -0.24000         -nan         -nan         -nan
    -0.22000         -nan         -nan         -nan
    -0.20000         -nan         -nan         -nan
    -0.18000         -nan         -nan         -nan
    -0.16000         -nan         -nan         -nan
    -0.14000         -nan         -nan         -nan
    -0.12000         -nan         -nan         -nan
    -0.10000         -nan         -nan         -nan
    -0.08000         -nan         -nan         -nan
    -0.06000         -nan         -nan         -nan
    -0.04000         -nan         -nan         -nan
    -0.02000      0.03998     -2.87968      0.20797
     0.00000      0.04494     -2.56099      0.24489
     0.02000      0.04669     -2.45610      0.25821
     0.04000      0.04838     -2.35827      0.27120
     0.06000      0.05005     -2.26382      0.28427
     0.08000      0.05173     -2.17152      0.29756
     0.10000      0.05342     -2.08080      0.31115
     0.12000      0.05514     -1.99136      0.32507
     0.14000      0.05688     -1.90302      0.33934
     0.16000      0.05864     -1.81567      0.35398
     0.18000      0.06043     -1.72923      0.36901
     0.20000      0.06224     -1.64367      0.38442
     0.22000      0.06408     -1.55897      0.40022
     0.24000      0.06595     -1.47511      0.41641
     0.26000      0.06783     -1.39210      0.43299
     0.28000      0.06974     -1.30994      0.44996
     0.30000      0.07168     -1.22867      0.46731
     0.32000      0.07363     -1.14829      0.48503
     0.34000      0.07560     -1.06885      0.50311
     0.36000      0.07759     -0.99039      0.52154
     0.38000      0.07960     -0.91294      0.54030
     0.40000      0.08162     -0.83656      0.55936
     0.42000      0.08364     -0.76132      0.57870
     0.44000      0.08568     -0.68727      0.59830
     0.46000      0.08772     -0.61450      0.61812
     0.48000      0.08976     -0.54308      0.63811
     0.50000      0.09179     -0.47311      0.65823
     0.52000      0.09381     -0.40468      0.67844
     0.54000      0.09582     -0.33791      0.69867
     0.56000      0.09781     -0.27291      0.71885
     0.58000      0.09977     -0.20981      0.73893
     0.60000      0.10170     -0.14874      0.75882
     0.62000      0.10358     -0.08985      0.77843
     0.64000      0.10542     -0.03328      0.79767
     0.66000      0.10720      0.02081      0.81645
     0.68000      0.10892      0.07227      0.83467
     0.70000      0.11056      0.12096      0.85223
     0.72000      0.11212      0.16672      0.86902
     0.74000      0.11360      0.20944      0.88494
     0.76000      0.11497      0.24898      0.89990
     0.78000      0.11625      0.28527      0.91383
     0.80000      0.11741      0.31825      0.92664
     0.82000      0.11847      0.34790      0.93829
     0.84000      0.11942      0.37425      0.94874
     0.86000      0.12025      0.39736      0.95799
     0.88000      0.12097      0.41735      0.96605
     0.90000      0.12159      0.43439      0.97297
     0.92000      0.12212      0.44869      0.97881
     0.94000      0.12255      0.46049      0.98365
     0.96000      0.12290      0.47006      0.98759
     0.98000      0.12318      0.47769      0.99074
