t =     0.4114
           x          rho            u            p
    -1.00000      0.69772     -1.75238      0.24696
    -0.98000      0.67087     -1.72734      0.23474
    -0.96000      0.64359     -1.70119      0.22255
    -0.94000      0.61601     -1.67398      0.21045
    -0.92000      0.58826     -1.64574      0.19851
    -0.90000      0.56047     -1.61651      0.18678
    -0.88000      0.53275     -1.58631      0.17531
    -0.86000      0.50522     -1.55518      0.16414
    -0.84000      0.47798     -1.52314      0.15331
    -0.82000      0.45115     -1.49022      0.14286
    -0.80000      0.42480     -1.45644      0.13280
    -0.78000      0.39904     -1.42181      0.12315
    -0.76000      0.37393     -1.38635      0.11394
    -0.74000      0.34955     -1.35007      0.10518
    -0.72000      0.32596     -1.31300      0.09686
    -0.70000      0.30321     -1.27513      0.08899
    -0.68000      0.28136     -1.23647      0.08157
    -0.66000      0.26043     -1.19704      0.07460
    -0.64000      0.24046     -1.15683      0.06807
    -0.62000      0.22147     -1.11586      0.06197
    -0.60000      0.20347     -1.07411      0.05628
    -0.58000      0.18647     -1.03160      0.05100
    -0.56000      0.17046     -0.98833      0.04611
    -0.54000      0.15544     -0.94429      0.04159
    -0.52000      0.14139     -0.89949      0.03743
    -0.50000      0.12829     -0.85392      0.03360
    -0.48000      0.11612     -0.80758      0.03010
    -0.46000      0.10484     -0.76047      0.02690
    -0.44000      0.09442     -0.71259      0.02399
    -0.42000      0.08483     -0.66394      0.02134
    -0.40000      0.07603     -0.61453      0.01894
    -0.38000      0.06797     -0.56436      0.01677
    -0.36000      0.06063     -0.51344      0.01481
    -0.34000      0.05395     -0.46179      0.01305
    -0.32000      0.04789     -0.40943      0.01148
    -0.30000      0.04243     -0.35641      0.01007
    -0.28000      0.03751     -0.30283      0.00882
    -0.26000      0.03311     -0.24885      0.00772
    -0.24000      0.02919     -0.19472      0.00674
    -0.22000      0.02572     -0.14096      0.00589
    -0.20000      0.02271     -0.08848      0.00517
    -0.18000      0.02014     -0.03897      0.00456
    -0.16000      0.01800      0.00451      0.00409
    -0.14000      0.01636      0.03730      0.00377
    -0.12000      0.01524      0.05426      0.00360
    -0.10000      0.01453      0.05421      0.00359
    -0.08000      0.01393      0.04301      0.00366
    -0.06000      0.01315      0.02885      0.00375
    -0.04000      0.01193      0.01608      0.00381
    -0.02000      0.00988      0.00510      0.00384
     0.00000      0.00988     -0.00510      0.00384
     0.02000      0.01193     -0.01608      0.00381
     0.04000      0.01315     -0.02885      0.00375
     0.06000      0.01393     -0.04301      0.00366
     0.08000      0.01453     -0.05421      0.00359
     0.10000      0.01524     -0.05426      0.00360
     0.12000      0.01636     -0.03730      0.00377
     0.14000      0.01800     -0.00451      0.00409
     0.16000      0.02014      0.03897      0.00456
     0.18000      0.02271      0.08848      0.00517
     0.20000      0.02572      0.14096      0.00589
     0.22000      0.02919      0.19472      0.00674
     0.24000      0.03311      0.24885      0.00772
     0.26000      0.03751      0.30283      0.00882
     0.28000      0.04243      0.35641      0.01007
     0.30000      0.04789      0.40943      0.01148
     0.32000      0.05395      0.46179      0.01305
     0.34000      0.06063      0.51344      0.01481
     0.36000      0.06797      0.56436      0.01677
     0.38000      0.07603      0.61453      0.01894
     0.40000      0.08483      0.66394      0.02134
     0.42000      0.09442      0.71259      0.02399
     0.44000      0.10484      0.76047      0.02690
     0.46000      0.11612      0.80758      0.03010
     0.48000      0.12829      0.85392      0.03360
     0.50000      0.14139      0.89949      0.03743
     0.52000      0.15544      0.94429      0.04159
     0.54000      0.17046      0.98833      0.04611
     0.56000      0.18647      1.03160      0.05100
     0.58000      0.20347      1.07411      0.05628
     0.60000      0.22147      1.11586      0.06197
     0.62000      0.24046      1.15683      0.06807
     0.64000      0.26043      1.19704      0.07460
     0.66000      0.28136      1.23647      0.08157
     0.68000      0.30321      1.27513      0.08899
     0.70000      0.32596      1.31300      0.09686
     0.72000      0.34955      1.35007      0.10518
     0.74000      0.37393      1.38635      0.11394
     0.76000      0.39904      1.42181      0.12315
     0.78000      0.42480      1.45644      0.13280
     0.80000      0.45115      1.49022      0.14286
     0.82000      0.47798      1.52314      0.15331
     0.84000      0.50522      1.55518      0.16414
     0.86000      0.53275      1.58631      0.17531
     0.88000      0.56047      1.61651      0.18678
     0.90000      0.58826      1.64574      0.19851
     0.92000      0.61601      1.67398      0.21045
     0.94000      0.64359      1.70119      0.22255
     0.96000      0.67087      1.72734      0.23474
     0.98000      0.69772      1.75238      0.24696
