t =     0.3078
           x          rho            u            p
    -1.00000      0.96937     -1.97708      0.38313
    -0.98000      0.95987     -1.96994      0.37799
    -0.96000      0.94837     -1.96126      0.37182
    -0.94000      0.93471     -1.95089      0.36456
    -0.92000      0.91878     -1.93872      0.35618
    -0.90000      0.90051     -1.92464      0.34669
    -0.88000      0.87990     -1.90859      0.33613
    -0.86000      0.85699     -1.89053      0.32456
    -0.84000      0.83187     -1.87042      0.31208
    -0.82000      0.80467     -1.84828      0.29880
    -0.80000      0.77558     -1.82411      0.28486
    -0.78000      0.74480     -1.79795      0.27040
    -0.76000      0.71255     -1.76984      0.25556
    -0.74000      0.67910     -1.73981      0.24050
    -0.72000      0.64469     -1.70793      0.22534
    -0.70000      0.60959     -1.67423      0.21024
    -0.68000      0.57408     -1.63876      0.19531
    -0.66000      0.53842     -1.60157      0.18067
    -0.64000      0.50287     -1.56270      0.16641
    -0.62000      0.46767     -1.52218      0.15263
    -0.60000      0.43307     -1.48004      0.13940
    -0.58000      0.39928     -1.43632      0.12677
    -0.56000      0.36649     -1.39102      0.11479
    -0.54000      0.33488     -1.34417      0.10350
    -0.52000      0.30461     -1.29578      0.09292
    -0.50000      0.27580     -1.24585      0.08306
    -0.48000      0.24855     -1.19438      0.07392
    -0.46000      0.22294     -1.14137      0.06550
    -0.44000      0.19902     -1.08683      0.05778
    -0.42000      0.17680     -1.03073      0.05073
    -0.40000      0.15631     -0.97306      0.04435
    -0.38000      0.13751     -0.91381      0.03858
    -0.36000      0.12037     -0.85296      0.03341
    -0.34000      0.10483     -0.79049      0.02879
    -0.32000      0.09084     -0.72637      0.02469
    -0.30000      0.07832     -0.66059      0.02106
    -0.28000      0.06717     -0.59320      0.01788
    -0.26000      0.05730     -0.52418      0.01509
    -0.24000      0.04863     -0.45350      0.01268
    -0.22000      0.04106     -0.38125      0.01059
    -0.20000      0.03450     -0.30758      0.00881
    -0.18000      0.02888     -0.23286      0.00730
    -0.16000      0.02411     -0.15792      0.00604
    -0.14000      0.02015     -0.08462      0.00501
    -0.12000      0.01694     -0.01708      0.00420
    -0.10000      0.01449      0.03654      0.00365
    -0.08000      0.01287      0.06423      0.00336
    -0.06000      0.01183      0.06067      0.00332
    -0.04000      0.01079      0.03814      0.00339
    -0.02000      0.00902      0.01233      0.00345
     0.00000      0.00902     -0.01233      0.00345
     0.02000      0.01079     -0.03814      0.00339
     0.04000      0.01183     -0.06067      0.00332
     0.06000      0.01287     -0.06423      0.00336
     0.08000      0.01449     -0.03654      0.00365
     0.10000      0.01694      0.01708      0.00420
     0.12000      0.02015      0.08462      0.00501
     0.14000      0.02411      0.15792      0.00604
     0.16000      0.02888      0.23286      0.00730
     0.18000      0.03450      0.30758      0.00881
     0.20000      0.04106      0.38125      0.01059
     0.22000      0.04863      0.45350      0.01268
     0.24000      0.05730      0.52418      0.01509
     0.26000      0.06717      0.59320      0.01788
     0.28000      0.07832      0.66059      0.02106
     0.30000      0.09084      0.72637      0.02469
     0.32000      0.10483      0.79049      0.02879
     0.34000      0.12037      0.85296      0.03341
     0.36000      0.13751      0.91381      0.03858
     0.38000      0.15631      0.97306      0.04435
     0.40000      0.17680      1.03073      0.05073
     0.42000      0.19902      1.08683      0.05778
     0.44000      0.22294      1.14137      0.06550
     0.46000      0.24855      1.19438      0.07392
     0.48000      0.27580      1.24585      0.08306
     0.50000      0.30461      1.29578      0.09292
     0.52000      0.33488      1.34417      0.10350
     0.54000      0.36649      1.39102      0.11479
     0.56000      0.39928      1.43632      0.12677
     0.58000      0.43307      1.48004      0.13940
     0.60000      0.46767      1.52218      0.15263
     0.62000      0.50287      1.56270      0.16641
     0.64000      0.53842      1.60157      0.18067
     0.66000      0.57408      1.63876      0.19531
     0.68000      0.60959      1.67423      0.21024
     0.70000      0.64469      1.70793      0.22534
     0.72000      0.67910      1.73981      0.24050
     0.74000      0.71255      1.76984      0.25556
     0.76000      0.74480      1.79795      0.27040
     0.78000      0.77558      1.82411      0.28486
     0.80000      0.80467      1.84828      0.29880
     0.82000      0.83187      1.87042      0.31208
     0.84000      0.85699      1.89053      0.32456
     0.86000      0.87990      1.90859      0.33613
     0.88000      0.90051      1.92464      0.34669
     0.90000      0.91878      1.93872      0.35618
     0.92000      0.93471      1.95089      0.36456
     0.94000      0.94837      1.96126      0.37182
     0.96000      0.95987      1.96994      0.37799
     0.98000      0.96937      1.97708      0.38313
