t =     0.2002
           x          rho            u            p
    -1.00000      0.19935     -4.69089      0.16193
    -0.98000      0.17867     -4.62017      0.14447
    -0.96000      0.15940     -4.54783      0.12832
    -0.94000      0.14153     -4.47389      0.11347
    -0.92000      0.12506     -4.39838      0.09987
    -0.90000      0.10996     -4.32130      0.08749
    -0.88000      0.09620     -4.24265      0.07628
    -0.86000      0.08372     -4.16246      0.06617
    -0.84000      0.07248     -4.08071      0.05711
    -0.82000      0.06241     -3.99742      0.04904
    -0.80000      0.05344     -3.91258      0.04188
    -0.78000      0.04550     -3.82619      0.03557
    -0.76000      0.03852     -3.73823      0.03004
    -0.74000      0.03241     -3.64870      0.02523
    -0.72000      0.02711     -3.55758      0.02106
    -0.70000      0.02254     -3.46485      0.01747
    -0.68000      0.01861     -3.37048      0.01440
    -0.66000      0.01527     -3.27445      0.01180
    -0.64000      0.01245     -3.17672      0.00960
    -0.62000      0.01008     -3.07727      0.00776
    -0.60000      0.00810     -2.97603      0.00623
    -0.58000      0.00647     -2.87296      0.00497
    -0.56000      0.00512     -2.76802      0.00393
    -0.54000      0.00403     -2.66113      0.00309
    -0.52000      0.00314     -2.55222      0.00240
    -0.50000      0.00243     -2.44122      0.00186
    -0.48000      0.00187     -2.32804      0.00142
    -0.46000      0.00142     -2.21259      0.00108
    -0.44000      0.00107     -2.09475      0.00082
    -0.42000      0.00080     -1.97440      0.00061
    -0.40000      0.00059     -1.85142      0.00045
    -0.38000      0.00043     -1.72564      0.00033
    -0.36000      0.00032     -1.59690      0.00024
    -0.34000      0.00023     -1.46500      0.00017
    -0.32000      0.00016     -1.32973      0.00012
    -0.30000      0.00011     -1.19090      0.00009
    -0.28000      0.00008     -1.05038      0.00006
    -0.26000      0.00005     -0.90699      0.00004
    -0.24000      0.00004     -0.75841      0.00003
    -0.22000      0.00002     -0.60403      0.00002
    -0.20000      0.00002     -0.44313      0.00001
    -0.18000      0.00001     -0.27501      0.00001
    -0.16000      0.00001     -0.09976      0.00001
    -0.14000      0.00000      0.08290      0.00000
    -0.12000      0.00000      0.27220      0.00000
    -0.10000      0.00000      0.11450      0.00000
    -0.08000      0.00000      1.04814      0.00000
    -0.06000         -nan         -nan         -nan
    -0.04000         -nan         -nan         -nan
    -0.02000         -nan         -nan         -nan
     0.00000         -nan         -nan         -nan
     0.02000         -nan         -nan         -nan
     0.04000         -nan         -nan         -nan
     0.06000      0.00000     -1.04418      0.00000
     0.08000      0.00000     -0.11801      0.00000
     0.10000      0.00000     -0.27196      0.00000
     0.12000      0.00000     -0.08270      0.00000
     0.14000      0.00001      0.09992      0.00001
     0.16000      0.00001      0.27513      0.00001
     0.18000      0.00002      0.44322      0.00001
     0.20000      0.00002      0.60410      0.00002
     0.22000      0.00004      0.75846      0.00003
     0.24000      0.00005      0.90702      0.00004
     0.26000      0.00008      1.05040      0.00006
     0.28000      0.00011      1.19091      0.00009
     0.30000      0.00016      1.32974      0.00012
     0.32000      0.00023      1.46501      0.00017
     0.34000      0.00032      1.59690      0.00024
     0.36000      0.00043      1.72564      0.00033
     0.38000      0.00059      1.85142      0.00045
     0.40000      0.00080      1.97440      0.00061
     0.42000      0.00107      2.09475      0.00082
     0.44000      0.00142      2.21259      0.00108
     0.46000      0.00187      2.32804      0.00142
     0.48000      0.00243      2.44122      0.00186
     0.50000      0.00314      2.55222      0.00240
     0.52000      0.00403      2.66113      0.00309
     0.54000      0.00512      2.76802      0.00393
     0.56000      0.00647      2.87296      0.00497
     0.58000      0.00810      2.97603      0.00623
     0.60000      0.01008      3.07727      0.00776
     0.62000      0.01245      3.17672      0.00960
     0.64000      0.01527      3.27445      0.01180
     0.66000      0.01861      3.37048      0.01440
     0.68000      0.02254      3.46485      0.01747
     0.70000      0.02711      3.55758      0.02106
     0.72000      0.03241      3.64870      0.02523
     0.74000      0.03852      3.73823      0.03004
     0.76000      0.04550      3.82619      0.03557
     0.78000      0.05344      3.91258      0.04188
     0.80000      0.06241      3.99742      0.04904
     0.82000      0.07248      4.08071      0.05711
     0.84000      0.08372      4.16246      0.06617
     0.86000      0.09620      4.24265      0.07628
     0.88000      0.10996      4.32130      0.08749
     0.90000      0.12506      4.39838      0.09987
     0.92000      0.14153      4.47389      0.11347
     0.94000      0.15940      4.54783      0.12832
     0.96000      0.17867      4.62017      0.14447
     0.98000      0.19935      4.69089      0.16193
