t =     0.0323
           x          rho            u            p
    -1.00000      1.00000     -6.00000      1.00000
    -0.98000      1.00000     -6.00000      1.00000
    -0.96000      1.00000     -6.00000      1.00000
    -0.94000      1.00000     -6.00000      1.00000
    -0.92000      1.00000     -6.00000      1.00000
    -0.90000      1.00000     -6.00000      1.00000
    -0.88000      1.00000     -6.00000      1.00000
    -0.86000      1.00000     -6.00000      1.00000
    -0.84000      1.00000     -6.00000      1.00000
    -0.82000      1.00000     -6.00000      1.00000
    -0.80000      1.00000     -6.00000      1.00000
    -0.78000      1.00000     -6.00000      1.00000
    -0.76000      1.00000     -6.00000      1.00000
    -0.74000      1.00000     -6.00000      1.00000
    -0.72000      1.00000     -6.00000      1.00000
    -0.70000      1.00000     -6.00000      1.00000
    -0.68000      1.00000     -6.00000      1.00000
    -0.66000      1.00000     -6.00000      1.00000
    -0.64000      1.00000     -6.00000      1.00000
    -0.62000      1.00000     -6.00000      1.00000
    -0.60000      1.00000     -6.00000      1.00000
    -0.58000      1.00000     -6.00000      1.00000
    -0.56000      1.00000     -6.00000      1.00000
    -0.54000      0.99999     -5.99999      0.99999
    -0.52000      0.99998     -5.99998      0.99997
    -0.50000      0.99994     -5.99994      0.99993
    -0.48000      0.99986     -5.99984      0.99981
    -0.46000      0.99964     -5.99960      0.99953
    -0.44000      0.99915     -5.99907      0.99890
    -0.42000      0.99810     -5.99796      0.99756
    -0.40000      0.99594     -5.99573      0.99487
    -0.38000      0.99176     -5.99157      0.98979
    -0.36000      0.98411     -5.98424      0.98072
    -0.34000      0.97087     -5.97210      0.96546
    -0.32000      0.94924     -5.95321      0.94125
    -0.30000      0.91588     -5.92548      0.90499
    -0.28000      0.86738     -5.88697      0.85369
    -0.26000      0.80104     -5.83611      0.78521
    -0.24000      0.71587     -5.77190      0.69908
    -0.22000      0.61363     -5.69390      0.59733
    -0.20000      0.49941     -5.60222      0.48501
    -0.18000      0.38141     -5.49731      0.36992
    -0.16000      0.26962     -5.37980      0.26141
    -0.14000      0.17348     -5.25038      0.16832
    -0.12000      0.09948     -5.10963      0.09669
    -0.10000      0.04943     -4.95800      0.04817
    -0.08000      0.02045     -4.79567      0.02000
    -0.06000      0.00661     -4.62262      0.00649
    -0.04000      0.00149     -4.43859      0.00147
    -0.02000      0.00017     -4.24421      0.00017
     0.00000      0.00017      4.24421      0.00017
     0.02000      0.00149      4.43859      0.00147
     0.04000      0.00661      4.62262      0.00649
     0.06000      0.02045      4.79567      0.02000
     0.08000      0.04943      4.95800      0.04817
     0.10000      0.09948      5.10963      0.09669
     0.12000      0.17348      5.25038      0.16832
     0.14000      0.26962      5.37980      0.26141
     0.16000      0.38141      5.49731      0.36992
     0.18000      0.49941      5.60222      0.48501
     0.20000      0.61363      5.69390      0.59733
     0.22000      0.71587      5.77190      0.69908
     0.24000      0.80104      5.83611      0.78521
     0.26000      0.86738      5.88697      0.85369
     0.28000      0.91588      5.92548      0.90499
     0.30000      0.94924      5.95321      0.94125
     0.32000      0.97087      5.97210      0.96546
     0.34000      0.98411      5.98424      0.98072
     0.36000      0.99176      5.99157      0.98979
     0.38000      0.99594      5.99573      0.99487
     0.40000      0.99810      5.99796      0.99756
     0.42000      0.99915      5.99907      0.99890
     0.44000      0.99964      5.99960      0.99953
     0.46000      0.99986      5.99984      0.99981
     0.48000      0.99994      5.99994      0.99993
     0.50000      0.99998      5.99998      0.99997
     0.52000      0.99999      5.99999      0.99999
     0.54000      1.00000      6.00000      1.00000
     0.56000      1.00000      6.00000      1.00000
     0.58000      1.00000      6.00000      1.00000
     0.60000      1.00000      6.00000      1.00000
     0.62000      1.00000      6.00000      1.00000
     0.64000      1.00000      6.00000      1.00000
     0.66000      1.00000      6.00000      1.00000
     0.68000      1.00000      6.00000      1.00000
     0.70000      1.00000      6.00000      1.00000
     0.72000      1.00000      6.00000      1.00000
     0.74000      1.00000      6.00000      1.00000
     0.76000      1.00000      6.00000      1.00000
     0.78000      1.00000      6.00000      1.00000
     0.80000      1.00000      6.00000      1.00000
     0.82000      1.00000      6.00000      1.00000
     0.84000      1.00000      6.00000      1.00000
     0.86000      1.00000      6.00000      1.00000
     0.88000      1.00000      6.00000      1.00000
     0.90000      1.00000      6.00000      1.00000
     0.92000      1.00000      6.00000      1.00000
     0.94000      1.00000      6.00000      1.00000
     0.96000      1.00000      6.00000      1.00000
     0.98000      1.00000      6.00000      1.00000
