t =     0.0731
           x          rho            u            p
    -1.00000      1.00000     -6.00000      1.00000
    -0.98000      1.00000     -6.00000      1.00000
    -0.96000      0.99999     -5.99999      0.99999
    -0.94000      0.99998     -5.99998      0.99998
    -0.92000      0.99997     -5.99996      0.99996
    -0.90000      0.99993     -5.99992      0.99991
    -0.88000      0.99987     -5.99985      0.99982
    -0.86000      0.99975     -5.99971      0.99966
    -0.84000      0.99954     -5.99947      0.99937
    -0.82000      0.99917     -5.99904      0.99886
    -0.80000      0.99854     -5.99832      0.99801
    -0.78000      0.99749     -5.99713      0.99660
    -0.76000      0.99581     -5.99524      0.99436
    -0.74000      0.99319     -5.99232      0.99092
    -0.72000      0.98923     -5.98798      0.98578
    -0.70000      0.98341     -5.98168      0.97836
    -0.68000      0.97512     -5.97283      0.96796
    -0.66000      0.96365     -5.96078      0.95384
    -0.64000      0.94822     -5.94480      0.93525
    -0.62000      0.92803     -5.92420      0.91149
    -0.60000      0.90234     -5.89831      0.88198
    -0.58000      0.87053     -5.86653      0.84632
    -0.56000      0.83217     -5.82835      0.80436
    -0.54000      0.78712     -5.78340      0.75625
    -0.52000      0.73557     -5.73141      0.70244
    -0.50000      0.67809     -5.67224      0.64370
    -0.48000      0.61565     -5.60583      0.58112
    -0.46000      0.54959     -5.53224      0.51604
    -0.44000      0.48154     -5.45156      0.45000
    -0.42000      0.41335     -5.36395      0.38468
    -0.40000      0.34693     -5.26958      0.32173
    -0.38000      0.28410     -5.16863      0.26272
    -0.36000      0.22649     -5.06126      0.20899
    -0.34000      0.17534     -4.94761      0.16155
    -0.32000      0.13147     -4.82778      0.12102
    -0.30000      0.09518     -4.70182      0.08759
    -0.28000      0.06630     -4.56974      0.06104
    -0.26000      0.04428     -4.43146      0.04080
    -0.24000      0.02822     -4.28684      0.02604
    -0.22000      0.01707     -4.13566      0.01578
    -0.20000      0.00974     -3.97758      0.00903
    -0.18000      0.00520     -3.81216      0.00484
    -0.16000      0.00258     -3.63881      0.00240
    -0.14000      0.00117     -3.45677      0.00110
    -0.12000      0.00048     -3.26512      0.00045
    -0.10000      0.00017     -3.06287      0.00016
    -0.08000      0.00005     -2.85012      0.00005
    -0.06000      0.00001     -2.63625      0.00001
    -0.04000      0.00000     -2.50651      0.00000
    -0.02000      0.00000     -3.23452      0.00000
     0.00000      0.00000      3.23452      0.00000
     0.02000      0.00000      2.50651      0.00000
     0.04000      0.00001      2.63625      0.00001
     0.06000      0.00005      2.85012      0.00005
     0.08000      0.00017      3.06287      0.00016
     0.10000      0.00048      3.26512      0.00045
     0.12000      0.00117      3.45677      0.00110
     0.14000      0.00258      3.63881      0.00240
     0.16000      0.00520      3.81216      0.00484
     0.18000      0.00974      3.97758      0.00903
     0.20000      0.01707      4.13566      0.01578
     0.22000      0.02822      4.28684      0.02604
     0.24000      0.04428      4.43146      0.04080
     0.26000      0.06630      4.56974      0.06104
     0.28000      0.09518      4.70182      0.08759
     0.30000      0.13147      4.82778      0.12102
     0.32000      0.17534      4.94761      0.16155
     0.34000      0.22649      5.06126      0.20899
     0.36000      0.28410      5.16863      0.26272
     0.38000      0.34693      5.26958      0.32173
     0.40000      0.41335      5.36395      0.38468
     0.42000      0.48154      5.45156      0.45000
     0.44000      0.54959      5.53224      0.51604
     0.46000      0.61565      5.60583      0.58112
     0.48000      0.67809      5.67224      0.64370
     0.50000      0.73557      5.73141      0.70244
     0.52000      0.78712      5.78340      0.75625
     0.54000      0.83217      5.82835      0.80436
     0.56000      0.87053      5.86653      0.84632
     0.58000      0.90234      5.89831      0.88198
     0.60000      0.92803      5.92420      0.91149
     0.62000      0.94822      5.94480      0.93525
     0.64000      0.96365      5.96078      0.95384
     0.66000      0.97512      5.97283      0.96796
     0.68000      0.98341      5.98168      0.97836
     0.70000      0.98923      5.98798      0.98578
     0.72000      0.99319      5.99232      0.99092
     0.74000      0.99581      5.99524      0.99436
     0.76000      0.99749      5.99713      0.99660
     0.78000      0.99854      5.99832      0.99801
     0.80000      0.99917      5.99904      0.99886
     0.82000      0.99954      5.99947      0.99937
     0.84000      0.99975      5.99971      0.99966
     0.86000      0.99987      5.99985      0.99982
     0.88000      0.99993      5.99992      0.99991
     0.90000      0.99997      5.99996      0.99996
     0.92000      0.99998      5.99998      0.99998
     0.94000      0.99999      5.99999      0.99999
     0.96000      1.00000      6.00000      1.00000
     0.98000      1.00000      6.00000      1.00000
