t =     0.1872
           x          rho            u            p
    -1.00000      0.28380     -4.94142      0.23696
    -0.98000      0.25686     -4.87364      0.21331
    -0.96000      0.23133     -4.80398      0.19112
    -0.94000      0.20728     -4.73245      0.17043
    -0.92000      0.18477     -4.65909      0.15123
    -0.90000      0.16384     -4.58391      0.13352
    -0.88000      0.14448     -4.50695      0.11728
    -0.86000      0.12671     -4.42820      0.10246
    -0.84000      0.11049     -4.34769      0.08903
    -0.82000      0.09578     -4.26542      0.07693
    -0.80000      0.08254     -4.18140      0.06609
    -0.78000      0.07068     -4.09564      0.05644
    -0.76000      0.06015     -4.00813      0.04790
    -0.74000      0.05086     -3.91887      0.04041
    -0.72000      0.04272     -3.82785      0.03386
    -0.70000      0.03564     -3.73504      0.02819
    -0.68000      0.02952     -3.64045      0.02331
    -0.66000      0.02428     -3.54403      0.01913
    -0.64000      0.01982     -3.44576      0.01559
    -0.62000      0.01606     -3.34560      0.01262
    -0.60000      0.01291     -3.24351      0.01013
    -0.58000      0.01029     -3.13944      0.00807
    -0.56000      0.00814     -3.03334      0.00637
    -0.54000      0.00638     -2.92514      0.00499
    -0.52000      0.00496     -2.81477      0.00387
    -0.50000      0.00382     -2.70215      0.00298
    -0.48000      0.00291     -2.58718      0.00227
    -0.46000      0.00220     -2.46976      0.00172
    -0.44000      0.00165     -2.34977      0.00128
    -0.42000      0.00122     -2.22707      0.00095
    -0.40000      0.00089     -2.10153      0.00070
    -0.38000      0.00065     -1.97296      0.00050
    -0.36000      0.00046     -1.84118      0.00036
    -0.34000      0.00033     -1.70597      0.00025
    -0.32000      0.00023     -1.56708      0.00018
    -0.30000      0.00016     -1.42422      0.00012
    -0.28000      0.00011     -1.27708      0.00008
    -0.26000      0.00007     -1.12644      0.00006
    -0.24000      0.00005     -0.97391      0.00004
    -0.22000      0.00003     -0.81511      0.00002
    -0.20000      0.00002     -0.64885      0.00002
    -0.18000      0.00001     -0.47396      0.00001
    -0.16000      0.00001     -0.28923      0.00001
    -0.14000      0.00000     -0.09493      0.00000
    -0.12000      0.00000      0.10887      0.00000
    -0.10000      0.00000     -0.01047      0.00000
    -0.08000      0.00000      0.95070      0.00000
    -0.06000         -nan         -nan         -nan
    -0.04000         -nan         -nan         -nan
    -0.02000         -nan         -nan         -nan
     0.00000         -nan         -nan         -nan
     0.02000         -nan         -nan         -nan
     0.04000         -nan         -nan         -nan
     0.06000      0.00000     -0.94636      0.00000
     0.08000      0.00000      0.00684      0.00000
     0.10000      0.00000     -0.10858      0.00000
     0.12000      0.00000      0.09516      0.00000
     0.14000      0.00001      0.28941      0.00001
     0.16000      0.00001      0.47408      0.00001
     0.18000      0.00002      0.64893      0.00002
     0.20000      0.00003      0.81517      0.00002
     0.22000      0.00005      0.97395      0.00004
     0.24000      0.00007      1.12647      0.00006
     0.26000      0.00011      1.27710      0.00008
     0.28000      0.00016      1.42423      0.00012
     0.30000      0.00023      1.56708      0.00018
     0.32000      0.00033      1.70597      0.00025
     0.34000      0.00046      1.84119      0.00036
     0.36000      0.00065      1.97296      0.00050
     0.38000      0.00089      2.10153      0.00070
     0.40000      0.00122      2.22707      0.00095
     0.42000      0.00165      2.34977      0.00128
     0.44000      0.00220      2.46976      0.00172
     0.46000      0.00291      2.58718      0.00227
     0.48000      0.00382      2.70215      0.00298
     0.50000      0.00496      2.81477      0.00387
     0.52000      0.00638      2.92514      0.00499
     0.54000      0.00814      3.03334      0.00637
     0.56000      0.01029      3.13944      0.00807
     0.58000      0.01291      3.24351      0.01013
     0.60000      0.01606      3.34560      0.01262
     0.62000      0.01982      3.44576      0.01559
     0.64000      0.02428      3.54403      0.01913
     0.66000      0.02952      3.64045      0.02331
     0.68000      0.03564      3.73504      0.02819
     0.70000      0.04272      3.82785      0.03386
     0.72000      0.05086      3.91887      0.04041
     0.74000      0.06015      4.00813      0.04790
     0.76000      0.07068      4.09564      0.05644
     0.78000      0.08254      4.18140      0.06609
     0.80000      0.09578      4.26542      0.07693
     0.82000      0.11049      4.34769      0.08903
     0.84000      0.12671      4.42820      0.10246
     0.86000      0.14448      4.50695      0.11728
     0.88000      0.16384      4.58391      0.13352
     0.90000      0.18477      4.65909      0.15123
     0.92000      0.20728      4.73245      0.17043
     0.94000      0.23133      4.80398      0.19112
     0.96000      0.25686      4.87364      0.21331
     0.98000      0.28380      4.94142      0.23696
