t =     0.1721
           x          rho            u            p
    -1.00000      0.12400      0.50000      1.00000
    -0.98000      0.12400      0.50000      1.00000
    -0.96000      0.12400      0.50001      1.00000
    -0.94000      0.12400      0.50002      0.99999
    -0.92000      0.12400      0.50004      0.99998
    -0.90000      0.12400      0.50007      0.99997
    -0.88000      0.12400      0.50013      0.99994
    -0.86000      0.12399      0.50024      0.99990
    -0.84000      0.12398      0.50044      0.99982
    -0.82000      0.12397      0.50076      0.99968
    -0.80000      0.12395      0.50130      0.99946
    -0.78000      0.12392      0.50217      0.99910
    -0.76000      0.12387      0.50352      0.99853
    -0.74000      0.12379      0.50558      0.99768
    -0.72000      0.12368      0.50863      0.99641
    -0.70000      0.12352      0.51302      0.99459
    -0.68000      0.12329      0.51915      0.99205
    -0.66000      0.12299      0.52749      0.98860
    -0.64000      0.12258      0.53853      0.98405
    -0.62000      0.12206      0.55275      0.97822
    -0.60000      0.12141      0.57063      0.97093
    -0.58000      0.12061      0.59257      0.96204
    -0.56000      0.11966      0.61890      0.95148
    -0.54000      0.11855      0.64984      0.93918
    -0.52000      0.11728      0.68553      0.92516
    -0.50000      0.11585      0.72600      0.90949
    -0.48000      0.11427      0.77120      0.89225
    -0.46000      0.11255      0.82099      0.87358
    -0.44000      0.11070      0.87521      0.85363
    -0.42000      0.10873      0.93362      0.83258
    -0.40000      0.10666      0.99598      0.81060
    -0.38000      0.10450      1.06203      0.78786
    -0.36000      0.10226      1.13152      0.76454
    -0.34000      0.09997      1.20420      0.74078
    -0.32000      0.09762      1.27983      0.71673
    -0.30000      0.09524      1.35820      0.69252
    -0.28000      0.09282      1.43911      0.66826
    -0.26000      0.09039      1.52238      0.64407
    -0.24000      0.08795      1.60787      0.62002
    -0.22000      0.08550      1.69545      0.59619
    -0.20000      0.08306      1.78502      0.57263
    -0.18000      0.08062      1.87651      0.54941
    -0.16000      0.07819      1.96988      0.52655
    -0.14000      0.07577      2.06514      0.50407
    -0.12000      0.07337      2.16236      0.48199
    -0.10000      0.07098      2.26169      0.46030
    -0.08000      0.06860      2.36347      0.43895
    -0.06000      0.06621      2.46834      0.41785
    -0.04000      0.06379      2.57776      0.39677
    -0.02000      0.06126      2.69612      0.37502
     0.00000      0.05405      3.05738      0.31483
     0.02000         -nan         -nan         -nan
     0.04000         -nan         -nan         -nan
     0.06000         -nan         -nan         -nan
     0.08000         -nan         -nan         -nan
     0.10000         -nan         -nan         -nan
     0.12000         -nan         -nan         -nan
     0.14000         -nan         -nan         -nan
     0.16000         -nan         -nan         -nan
     0.18000         -nan         -nan         -nan
     0.20000         -nan         -nan         -nan
     0.22000         -nan         -nan         -nan
     0.24000         -nan         -nan         -nan
     0.26000         -nan         -nan         -nan
     0.28000         -nan         -nan         -nan
     0.30000         -nan         -nan         -nan
     0.32000         -nan         -nan         -nan
     0.34000         -nan         -nan         -nan
     0.36000         -nan         -nan         -nan
     0.38000         -nan         -nan         -nan
     0.40000         -nan         -nan         -nan
     0.42000         -nan         -nan         -nan
     0.44000         -nan         -nan         -nan
     0.46000         -nan         -nan         -nan
     0.48000         -nan         -nan         -nan
     0.50000         -nan         -nan         -nan
     0.52000         -nan         -nan         -nan
     0.54000         -nan         -nan         -nan
     0.56000         -nan         -nan         -nan
     0.58000         -nan         -nan         -nan
     0.60000         -nan         -nan         -nan
     0.62000         -nan         -nan         -nan
     0.64000         -nan         -nan         -nan
     0.66000         -nan         -nan         -nan
     0.68000         -nan         -nan         -nan
     0.70000         -nan         -nan         -nan
     0.72000         -nan         -nan         -nan
     0.74000         -nan         -nan         -nan
     0.76000         -nan         -nan         -nan
     0.78000         -nan         -nan         -nan
     0.80000         -nan         -nan         -nan
     0.82000         -nan         -nan         -nan
     0.84000         -nan         -nan         -nan
     0.86000         -nan         -nan         -nan
     0.88000         -nan         -nan         -nan
     0.90000         -nan         -nan         -nan
     0.92000         -nan         -nan         -nan
     0.94000         -nan         -nan         -nan
     0.96000         -nan         -nan         -nan
     0.98000         -nan         -nan         -nan
