t =     0.2436
           x          rho            u            p
    -1.00000      0.99951     -1.99963      0.39972
    -0.98000      0.99915     -1.99936      0.39952
    -0.96000      0.99856     -1.99892      0.39920
    -0.94000      0.99764     -1.99824      0.39868
    -0.92000      0.99624     -1.99719      0.39790
    -0.90000      0.99415     -1.99563      0.39674
    -0.88000      0.99114     -1.99339      0.39508
    -0.86000      0.98692     -1.99024      0.39275
    -0.84000      0.98116     -1.98596      0.38960
    -0.82000      0.97353     -1.98027      0.38544
    -0.80000      0.96368     -1.97292      0.38013
    -0.78000      0.95128     -1.96365      0.37350
    -0.76000      0.93605     -1.95221      0.36546
    -0.74000      0.91776     -1.93840      0.35593
    -0.72000      0.89627     -1.92205      0.34492
    -0.70000      0.87152     -1.90301      0.33245
    -0.68000      0.84356     -1.88121      0.31863
    -0.66000      0.81250     -1.85658      0.30359
    -0.64000      0.77856     -1.82911      0.28753
    -0.62000      0.74203     -1.79880      0.27065
    -0.60000      0.70326     -1.76566      0.25316
    -0.58000      0.66265     -1.72975      0.23532
    -0.56000      0.62064     -1.69110      0.21734
    -0.54000      0.57769     -1.64975      0.19944
    -0.52000      0.53430     -1.60575      0.18183
    -0.50000      0.49092     -1.55914      0.16469
    -0.48000      0.44802     -1.50996      0.14818
    -0.46000      0.40605     -1.45821      0.13242
    -0.44000      0.36540     -1.40392      0.11754
    -0.42000      0.32642     -1.34709      0.10360
    -0.40000      0.28943     -1.28772      0.09067
    -0.38000      0.25466     -1.22579      0.07878
    -0.36000      0.22232     -1.16128      0.06795
    -0.34000      0.19252     -1.09414      0.05815
    -0.32000      0.16534     -1.02433      0.04938
    -0.30000      0.14080     -0.95179      0.04159
    -0.28000      0.11885     -0.87644      0.03474
    -0.26000      0.09943     -0.79819      0.02876
    -0.24000      0.08242     -0.71695      0.02360
    -0.22000      0.06766     -0.63277      0.01917
    -0.20000      0.05498     -0.54566      0.01542
    -0.18000      0.04423     -0.45541      0.01227
    -0.16000      0.03523     -0.36210      0.00967
    -0.14000      0.02781     -0.26612      0.00755
    -0.12000      0.02179     -0.16874      0.00586
    -0.10000      0.01707     -0.07362      0.00456
    -0.08000      0.01349      0.00938      0.00364
    -0.06000      0.01112      0.05984      0.00312
    -0.04000      0.00964      0.05869      0.00298
    -0.02000      0.00805      0.02197      0.00302
     0.00000      0.00805     -0.02197      0.00302
     0.02000      0.00964     -0.05869      0.00298
     0.04000      0.01112     -0.05984      0.00312
     0.06000      0.01349     -0.00938      0.00364
     0.08000      0.01707      0.07362      0.00456
     0.10000      0.02179      0.16874      0.00586
     0.12000      0.02781      0.26612      0.00755
     0.14000      0.03523      0.36210      0.00967
     0.16000      0.04423      0.45541      0.01227
     0.18000      0.05498      0.54566      0.01542
     0.20000      0.06766      0.63277      0.01917
     0.22000      0.08242      0.71695      0.02360
     0.24000      0.09943      0.79819      0.02876
     0.26000      0.11885      0.87644      0.03474
     0.28000      0.14080      0.95179      0.04159
     0.30000      0.16534      1.02433      0.04938
     0.32000      0.19252      1.09414      0.05815
     0.34000      0.22232      1.16128      0.06795
     0.36000      0.25466      1.22579      0.07878
     0.38000      0.28943      1.28772      0.09067
     0.40000      0.32642      1.34709      0.10360
     0.42000      0.36540      1.40392      0.11754
     0.44000      0.40605      1.45821      0.13242
     0.46000      0.44802      1.50996      0.14818
     0.48000      0.49092      1.55914      0.16469
     0.50000      0.53430      1.60575      0.18183
     0.52000      0.57769      1.64975      0.19944
     0.54000      0.62064      1.69110      0.21734
     0.56000      0.66265      1.72975      0.23532
     0.58000      0.70326      1.76566      0.25316
     0.60000      0.74203      1.79880      0.27065
     0.62000      0.77856      1.82911      0.28753
     0.64000      0.81250      1.85658      0.30359
     0.66000      0.84356      1.88121      0.31863
     0.68000      0.87152      1.90301      0.33245
     0.70000      0.89627      1.92205      0.34492
     0.72000      0.91776      1.93840      0.35593
     0.74000      0.93605      1.95221      0.36546
     0.76000      0.95128      1.96365      0.37350
     0.78000      0.96368      1.97292      0.38013
     0.80000      0.97353      1.98027      0.38544
     0.82000      0.98116      1.98596      0.38960
     0.84000      0.98692      1.99024      0.39275
     0.86000      0.99114      1.99339      0.39508
     0.88000      0.99415      1.99563      0.39674
     0.90000      0.99624      1.99719      0.39790
     0.92000      0.99764      1.99824      0.39868
     0.94000      0.99856      1.99892      0.39920
     0.96000      0.99915      1.99936      0.39952
     0.98000      0.99951      1.99963      0.39972
