t =     0.2756
           x          rho            u            p
    -1.00000      0.99411     -1.99560      0.39672
    -0.98000      0.99129     -1.99350      0.39516
    -0.96000      0.98742     -1.99061      0.39302
    -0.94000      0.98224     -1.98674      0.39017
    -0.92000      0.97547     -1.98168      0.38647
    -0.90000      0.96683     -1.97521      0.38178
    -0.88000      0.95606     -1.96714      0.37599
    -0.86000      0.94293     -1.95725      0.36899
    -0.84000      0.92726     -1.94538      0.36073
    -0.82000      0.90892     -1.93138      0.35119
    -0.80000      0.88785     -1.91515      0.34039
    -0.78000      0.86405     -1.89661      0.32838
    -0.76000      0.83760     -1.87570      0.31526
    -0.74000      0.80864     -1.85240      0.30117
    -0.72000      0.77735     -1.82672      0.28626
    -0.70000      0.74399     -1.79868      0.27070
    -0.68000      0.70882     -1.76831      0.25467
    -0.66000      0.67217     -1.73565      0.23834
    -0.64000      0.63437     -1.70076      0.22191
    -0.62000      0.59577     -1.66368      0.20554
    -0.60000      0.55671     -1.62446      0.18938
    -0.58000      0.51755     -1.58313      0.17359
    -0.56000      0.47863     -1.53975      0.15828
    -0.54000      0.44028     -1.49435      0.14356
    -0.52000      0.40280     -1.44694      0.12953
    -0.50000      0.36646     -1.39756      0.11624
    -0.48000      0.33152     -1.34620      0.10375
    -0.46000      0.29819     -1.29289      0.09210
    -0.44000      0.26665     -1.23761      0.08131
    -0.42000      0.23702     -1.18037      0.07138
    -0.40000      0.20941     -1.12114      0.06231
    -0.38000      0.18388     -1.05992      0.05407
    -0.36000      0.16045     -0.99666      0.04665
    -0.34000      0.13912     -0.93135      0.04000
    -0.32000      0.11984     -0.86395      0.03408
    -0.30000      0.10255     -0.79441      0.02886
    -0.28000      0.08717     -0.72268      0.02428
    -0.26000      0.07359     -0.64874      0.02028
    -0.24000      0.06168     -0.57271      0.01682
    -0.22000      0.05133     -0.49444      0.01385
    -0.20000      0.04242     -0.41396      0.01133
    -0.18000      0.03481     -0.33140      0.00920
    -0.16000      0.02840     -0.24718      0.00742
    -0.14000      0.02308     -0.16233      0.00597
    -0.12000      0.01876     -0.07937      0.00482
    -0.10000      0.01536     -0.00451      0.00396
    -0.08000      0.01291      0.04969      0.00341
    -0.06000      0.01138      0.06712      0.00318
    -0.04000      0.01025      0.04878      0.00319
    -0.02000      0.00859      0.01648      0.00326
     0.00000      0.00859     -0.01648      0.00326
     0.02000      0.01025     -0.04878      0.00319
     0.04000      0.01138     -0.06712      0.00318
     0.06000      0.01291     -0.04969      0.00341
     0.08000      0.01536      0.00451      0.00396
     0.10000      0.01876      0.07937      0.00482
     0.12000      0.02308      0.16233      0.00597
     0.14000      0.02840      0.24718      0.00742
     0.16000      0.03481      0.33140      0.00920
     0.18000      0.04242      0.41396      0.01133
     0.20000      0.05133      0.49444      0.01385
     0.22000      0.06168      0.57271      0.01682
     0.24000      0.07359      0.64874      0.02028
     0.26000      0.08717      0.72268      0.02428
     0.28000      0.10255      0.79441      0.02886
     0.30000      0.11984      0.86395      0.03408
     0.32000      0.13912      0.93135      0.04000
     0.34000      0.16045      0.99666      0.04665
     0.36000      0.18388      1.05992      0.05407
     0.38000      0.20941      1.12114      0.06231
     0.40000      0.23702      1.18037      0.07138
     0.42000      0.26665      1.23761      0.08131
     0.44000      0.29819      1.29289      0.09210
     0.46000      0.33152      1.34620      0.10375
     0.48000      0.36646      1.39756      0.11624
     0.50000      0.40280      1.44694      0.12953
     0.52000      0.44028      1.49435      0.14356
     0.54000      0.47863      1.53975      0.15828
     0.56000      0.51755      1.58313      0.17359
     0.58000      0.55671      1.62446      0.18938
     0.60000      0.59577      1.66368      0.20554
     0.62000      0.63437      1.70076      0.22191
     0.64000      0.67217      1.73565      0.23834
     0.66000      0.70882      1.76831      0.25467
     0.68000      0.74399      1.79868      0.27070
     0.70000      0.77735      1.82672      0.28626
     0.72000      0.80864      1.85240      0.30117
     0.74000      0.83760      1.87570      0.31526
     0.76000      0.86405      1.89661      0.32838
     0.78000      0.88785      1.91515      0.34039
     0.80000      0.90892      1.93138      0.35119
     0.82000      0.92726      1.94538      0.36073
     0.84000      0.94293      1.95725      0.36899
     0.86000      0.95606      1.96714      0.37599
     0.88000      0.96683      1.97521      0.38178
     0.90000      0.97547      1.98168      0.38647
     0.92000      0.98224      1.98674      0.39017
     0.94000      0.98742      1.99061      0.39302
     0.96000      0.99129      1.99350      0.39516
     0.98000      0.99411      1.99560      0.39672
