t =     0.2116
           x          rho            u            p
    -1.00000      0.99999     -1.99999      0.39999
    -0.98000      0.99997     -1.99998      0.39998
    -0.96000      0.99994     -1.99996      0.39997
    -0.94000      0.99989     -1.99992      0.39994
    -0.92000      0.99979     -1.99984      0.39988
    -0.90000      0.99961     -1.99970      0.39978
    -0.88000      0.99929     -1.99947      0.39960
    -0.86000      0.99874     -1.99906      0.39930
    -0.84000      0.99786     -1.99840      0.39880
    -0.82000      0.99645     -1.99735      0.39802
    -0.80000      0.99430     -1.99575      0.39683
    -0.78000      0.99110     -1.99337      0.39506
    -0.76000      0.98650     -1.98995      0.39253
    -0.74000      0.98008     -1.98519      0.38903
    -0.72000      0.97142     -1.97876      0.38434
    -0.70000      0.96005     -1.97033      0.37825
    -0.68000      0.94557     -1.95955      0.37059
    -0.66000      0.92760     -1.94614      0.36122
    -0.64000      0.90586     -1.92982      0.35009
    -0.62000      0.88020     -1.91038      0.33718
    -0.60000      0.85057     -1.88766      0.32259
    -0.58000      0.81707     -1.86154      0.30648
    -0.56000      0.77991     -1.83197      0.28904
    -0.54000      0.73944     -1.79891      0.27054
    -0.52000      0.69611     -1.76236      0.25127
    -0.50000      0.65045     -1.72235      0.23152
    -0.48000      0.60308     -1.67890      0.21161
    -0.46000      0.55464     -1.63205      0.19182
    -0.44000      0.50580     -1.58182      0.17243
    -0.42000      0.45725     -1.52824      0.15367
    -0.40000      0.40962     -1.47133      0.13575
    -0.38000      0.36352     -1.41107      0.11885
    -0.36000      0.31948     -1.34745      0.10308
    -0.34000      0.27795     -1.28045      0.08856
    -0.32000      0.23930     -1.21000      0.07533
    -0.30000      0.20379     -1.13605      0.06341
    -0.28000      0.17161     -1.05849      0.05281
    -0.26000      0.14282     -0.97720      0.04349
    -0.24000      0.11742     -0.89204      0.03539
    -0.22000      0.09531     -0.80282      0.02845
    -0.20000      0.07634     -0.70936      0.02256
    -0.18000      0.06026     -0.61187      0.01763
    -0.16000      0.04686     -0.51002      0.01357
    -0.14000      0.03588     -0.40355      0.01028
    -0.12000      0.02708     -0.29275      0.00767
    -0.10000      0.02019     -0.17909      0.00566
    -0.08000      0.01500     -0.06814      0.00419
    -0.06000      0.01130      0.02303      0.00323
    -0.04000      0.00906      0.05972      0.00278
    -0.02000      0.00738      0.02831      0.00273
     0.00000      0.00738     -0.02831      0.00273
     0.02000      0.00906     -0.05972      0.00278
     0.04000      0.01130     -0.02303      0.00323
     0.06000      0.01500      0.06814      0.00419
     0.08000      0.02019      0.17909      0.00566
     0.10000      0.02708      0.29275      0.00767
     0.12000      0.03588      0.40355      0.01028
     0.14000      0.04686      0.51002      0.01357
     0.16000      0.06026      0.61187      0.01763
     0.18000      0.07634      0.70936      0.02256
     0.20000      0.09531      0.80282      0.02845
     0.22000      0.11742      0.89204      0.03539
     0.24000      0.14282      0.97720      0.04349
     0.26000      0.17161      1.05849      0.05281
     0.28000      0.20379      1.13605      0.06341
     0.30000      0.23930      1.21000      0.07533
     0.32000      0.27795      1.28045      0.08856
     0.34000      0.31948      1.34745      0.10308
     0.36000      0.36352      1.41107      0.11885
     0.38000      0.40962      1.47133      0.13575
     0.40000      0.45725      1.52824      0.15367
     0.42000      0.50580      1.58182      0.17243
     0.44000      0.55464      1.63205      0.19182
     0.46000      0.60308      1.67890      0.21161
     0.48000      0.65045      1.72235      0.23152
     0.50000      0.69611      1.76236      0.25127
     0.52000      0.73944      1.79891      0.27054
     0.54000      0.77991      1.83197      0.28904
     0.56000      0.81707      1.86154      0.30648
     0.58000      0.85057      1.88766      0.32259
     0.60000      0.88020      1.91038      0.33718
     0.62000      0.90586      1.92982      0.35009
     0.64000      0.92760      1.94614      0.36122
     0.66000      0.94557      1.95955      0.37059
     0.68000      0.96005      1.97033      0.37825
     0.70000      0.97142      1.97876      0.38434
     0.72000      0.98008      1.98519      0.38903
     0.74000      0.98650      1.98995      0.39253
     0.76000      0.99110      1.99337      0.39506
     0.78000      0.99430      1.99575      0.39683
     0.80000      0.99645      1.99735      0.39802
     0.82000      0.99786      1.99840      0.39880
     0.84000      0.99874      1.99906      0.39930
     0.86000      0.99929      1.99947      0.39960
     0.88000      0.99961      1.99970      0.39978
     0.90000      0.99979      1.99984      0.39988
     0.92000      0.99989      1.99992      0.39994
     0.94000      0.99994      1.99996      0.39997
     0.96000      0.99997      1.99998      0.39998
     0.98000      0.99999      1.99999      0.39999
