t =     0.0889
           x          rho            u            p
    -1.00000      1.00000      0.00000      0.01000
    -0.98000      1.00000      0.00000      0.01000
    -0.96000      1.00000      0.00000      0.01000
    -0.94000      1.00000      0.00000      0.01000
    -0.92000      1.00000      0.00000      0.01000
    -0.90000      1.00000     -0.00000      0.01000
    -0.88000      1.00000     -0.00000      0.01000
    -0.86000      1.00000     -0.00000      0.01000
    -0.84000      1.00000     -0.00000      0.01000
    -0.82000      1.00000     -0.00000      0.01000
    -0.80000      1.00012     -0.00002      0.01000
    -0.78000      1.01083     -0.00494      0.01109
    -0.76000      1.12368     -0.20689      0.18994
    -0.74000      1.58667     -1.38901      2.80105
    -0.72000      2.43105     -3.13208     10.83300
    -0.70000      3.28671     -4.45130     21.54032
    -0.68000      3.85125     -5.25794     30.97164
    -0.66000      4.06102     -5.72165     37.61872
    -0.64000      3.98633     -5.98017     41.69009
    -0.62000      3.72579     -6.11958     43.93086
    -0.60000      3.36212     -6.19145     45.04624
    -0.58000      2.95410     -6.22642     45.54099
    -0.56000      2.54105     -6.24236     45.72728
    -0.54000      2.14884     -6.24929     45.77739
    -0.52000      1.79421     -6.25243     45.77578
    -0.50000      1.48724     -6.25435     45.75782
    -0.48000      1.23257     -6.25592     45.73794
    -0.46000      1.03022     -6.25747     45.71995
    -0.44000      0.87644     -6.25908     45.70418
    -0.42000      0.76490     -6.26077     45.69012
    -0.40000      0.68782     -6.26252     45.67717
    -0.38000      0.63722     -6.26436     45.66483
    -0.36000      0.60574     -6.26627     45.65268
    -0.34000      0.58725     -6.26826     45.64044
    -0.32000      0.57704     -6.27035     45.62789
    -0.30000      0.57176     -6.27253     45.61488
    -0.28000      0.56922     -6.27483     45.60128
    -0.26000      0.56809     -6.27723     45.58702
    -0.24000      0.56762     -6.27977     45.57200
    -0.22000      0.56744     -6.28244     45.55616
    -0.20000      0.56736     -6.28526     45.53940
    -0.18000      0.56731     -6.28825     45.52165
    -0.16000      0.56724     -6.29142     45.50280
    -0.14000      0.56717     -6.29479     45.48273
    -0.12000      0.56707     -6.29839     45.46130
    -0.10000      0.56694     -6.30224     45.43835
    -0.08000      0.56680     -6.30638     45.41369
    -0.06000      0.56664     -6.31084     45.38710
    -0.04000      0.56645     -6.31567     45.35830
    -0.02000      0.56623     -6.32093     45.32697
     0.00000      0.56598     -6.32667     45.29273
     0.02000      0.56570     -6.33296     45.25518
     0.04000      0.56538     -6.33989     45.21392
     0.06000      0.56503     -6.34746     45.16875
     0.08000      0.56464     -6.35563     45.12009
     0.10000      0.56423     -6.36407     45.06984
     0.12000      0.56385     -6.37200     45.02272
     0.14000      0.56357     -6.37786     44.98793
     0.16000      0.56354     -6.37917     44.98026
     0.18000      0.56393     -6.37259     45.01959
     0.20000      0.56493     -6.35441     45.12821
     0.22000      0.56674     -6.32127     45.32670
     0.24000      0.56948     -6.27089     45.62989
     0.26000      0.57320     -6.20241     46.04470
     0.28000      0.57790     -6.11640     46.57037
     0.30000      0.58351     -6.01440     47.20040
     0.32000      0.58993     -5.89854     47.92500
     0.34000      0.59706     -5.77108     48.73320
     0.36000      0.60479     -5.63418     49.61434
     0.38000      0.61304     -5.48975     50.55880
     0.40000      0.62172     -5.33941     51.55829
     0.42000      0.63076     -5.18450     52.60589
     0.44000      0.64012     -5.02613     53.69587
     0.46000      0.64974     -4.86516     54.82351
     0.48000      0.65960     -4.70233     55.98492
     0.50000      0.66965     -4.53821     57.17683
     0.52000      0.67988     -4.37330     58.39648
     0.54000      0.69026     -4.20799     59.64145
     0.56000      0.70076     -4.04262     60.90958
     0.58000      0.71138     -3.87750     62.19891
     0.60000      0.72210     -3.71289     63.50755
     0.62000      0.73289     -3.54902     64.83370
     0.64000      0.74375     -3.38612     66.17553
     0.66000      0.75466     -3.22440     67.53117
     0.68000      0.76560     -3.06406     68.89869
     0.70000      0.77656     -2.90531     70.27604
     0.72000      0.78751     -2.74835     71.66103
     0.74000      0.79845     -2.59338     73.05128
     0.76000      0.80935     -2.44064     74.44424
     0.78000      0.82019     -2.29032     75.83713
     0.80000      0.83095     -2.14269     77.22692
     0.82000      0.84160     -1.99797     78.61034
     0.84000      0.85212     -1.85643     79.98381
     0.86000      0.86249     -1.71834     81.34350
     0.88000      0.87267     -1.58399     82.68528
     0.90000      0.88264     -1.45368     84.00474
     0.92000      0.89236     -1.32772     85.29721
     0.94000      0.90179     -1.20641     86.55781
     0.96000      0.91091     -1.09010     87.78145
     0.98000      0.91968     -0.97908     88.96295
