t =     0.0966
           x          rho            u            p
    -1.00000      1.00000      0.00000      0.01000
    -0.98000      1.00000      0.00000      0.01000
    -0.96000      1.00000     -0.00000      0.01000
    -0.94000      1.00000     -0.00000      0.01000
    -0.92000      1.00000     -0.00000      0.01000
    -0.90000      1.00000     -0.00000      0.01000
    -0.88000      1.00000     -0.00000      0.01000
    -0.86000      1.00007     -0.00001      0.01000
    -0.84000      1.00823     -0.00321      0.01062
    -0.82000      1.10456     -0.16280      0.13883
    -0.80000      1.53238     -1.24879      2.37409
    -0.78000      2.36649     -2.99597      9.96427
    -0.76000      3.25615     -4.35884     20.57444
    -0.74000      3.88039     -5.19791     30.14766
    -0.72000      4.15550     -5.68154     37.00819
    -0.70000      4.14062     -5.95253     41.28241
    -0.68000      3.92930     -6.10018     43.68726
    -0.66000      3.60215     -6.17765     44.92237
    -0.64000      3.21726     -6.21634     45.49635
    -0.62000      2.81404     -6.23457     45.72970
    -0.60000      2.41905     -6.24271     45.80449
    -0.58000      2.05039     -6.24633     45.81429
    -0.56000      1.72014     -6.24822     45.80169
    -0.54000      1.43556     -6.24964     45.78325
    -0.52000      1.19969     -6.25095     45.76570
    -0.50000      1.01183     -6.25229     45.75027
    -0.48000      0.86823     -6.25369     45.73675
    -0.46000      0.76306     -6.25515     45.72464
    -0.44000      0.68940     -6.25666     45.71346
    -0.42000      0.64016     -6.25824     45.70279
    -0.40000      0.60883     -6.25988     45.69233
    -0.38000      0.58989     -6.26159     45.68182
    -0.36000      0.57906     -6.26336     45.67109
    -0.34000      0.57322     -6.26522     45.66003
    -0.32000      0.57027     -6.26715     45.64853
    -0.30000      0.56888     -6.26918     45.63653
    -0.28000      0.56828     -6.27130     45.62396
    -0.26000      0.56804     -6.27352     45.61077
    -0.24000      0.56794     -6.27586     45.59692
    -0.22000      0.56789     -6.27831     45.58233
    -0.20000      0.56785     -6.28090     45.56694
    -0.18000      0.56780     -6.28363     45.55069
    -0.16000      0.56774     -6.28652     45.53349
    -0.14000      0.56766     -6.28958     45.51524
    -0.12000      0.56756     -6.29284     45.49583
    -0.10000      0.56744     -6.29631     45.47514
    -0.08000      0.56731     -6.30002     45.45301
    -0.06000      0.56716     -6.30400     45.42927
    -0.04000      0.56699     -6.30828     45.40371
    -0.02000      0.56680     -6.31291     45.37607
     0.00000      0.56658     -6.31793     45.34607
     0.02000      0.56633     -6.32341     45.31335
     0.04000      0.56606     -6.32941     45.27755
     0.06000      0.56575     -6.33599     45.23829
     0.08000      0.56541     -6.34318     45.19540
     0.10000      0.56503     -6.35092     45.14923
     0.12000      0.56464     -6.35896     45.10135
     0.14000      0.56426     -6.36664     45.05561
     0.16000      0.56397     -6.37273     45.01943
     0.18000      0.56387     -6.37522     45.00469
     0.20000      0.56411     -6.37140     45.02759
     0.22000      0.56484     -6.35814     45.10681
     0.24000      0.56625     -6.33247     45.26049
     0.26000      0.56844     -6.29211     45.50292
     0.28000      0.57149     -6.23591     45.84235
     0.30000      0.57541     -6.16389     46.28054
     0.32000      0.58017     -6.07702     46.81383
     0.34000      0.58569     -5.97690     47.43503
     0.36000      0.59189     -5.86540     48.13519
     0.38000      0.59867     -5.74440     48.90503
     0.40000      0.60595     -5.61566     49.73585
     0.42000      0.61366     -5.48068     50.61989
     0.44000      0.62174     -5.34076     51.55054
     0.46000      0.63013     -5.19697     52.52224
     0.48000      0.63879     -5.05019     53.53039
     0.50000      0.64768     -4.90113     54.57117
     0.52000      0.65677     -4.75038     55.64142
     0.54000      0.66604     -4.59841     56.73848
     0.56000      0.67547     -4.44564     57.86010
     0.58000      0.68503     -4.29238     59.00433
     0.60000      0.69471     -4.13893     60.16943
     0.62000      0.70450     -3.98554     61.35382
     0.64000      0.71438     -3.83241     62.55605
     0.66000      0.72434     -3.67975     63.77470
     0.68000      0.73437     -3.52773     65.00839
     0.70000      0.74446     -3.37653     66.25573
     0.72000      0.75459     -3.22630     67.51528
     0.74000      0.76475     -3.07720     68.78556
     0.76000      0.77493     -2.92940     70.06499
     0.78000      0.78512     -2.78305     71.35189
     0.80000      0.79530     -2.63831     72.64443
     0.82000      0.80546     -2.49536     73.94067
     0.84000      0.81557     -2.35437     75.23847
     0.86000      0.82564     -2.21552     76.53552
     0.88000      0.83562     -2.07901     77.82932
     0.90000      0.84552     -1.94505     79.11714
     0.92000      0.85530     -1.81384     80.39603
     0.94000      0.86494     -1.68563     81.66282
     0.96000      0.87442     -1.56064     82.91406
     0.98000      0.88370     -1.43913     84.14612
