t =     0.0780
           x          rho            u            p
    -1.00000      1.00000      0.00000      0.01000
    -0.98000      1.00000      0.00000      0.01000
    -0.96000      1.00000      0.00000      0.01000
    -0.94000      1.00000      0.00000      0.01000
    -0.92000      1.00000      0.00000      0.01000
    -0.90000      1.00000      0.00000      0.01000
    -0.88000      1.00000      0.00000      0.01000
    -0.86000      1.00000      0.00000      0.01000
    -0.84000      1.00000      0.00000      0.01000
    -0.82000      1.00000     -0.00000      0.01000
    -0.80000      1.00000     -0.00000      0.01000
    -0.78000      1.00000     -0.00000      0.01000
    -0.76000      1.00000     -0.00000      0.01000
    -0.74000      1.00000     -0.00000      0.01000
    -0.72000      1.00005     -0.00001      0.01000
    -0.70000      1.00696     -0.00248      0.01045
    -0.68000      1.09309     -0.13908      0.11411
    -0.66000      1.48943     -1.15709      2.13026
    -0.64000      2.28383     -2.90429      9.49162
    -0.62000      3.13060     -4.31015     20.21533
    -0.60000      3.69502     -5.18606     30.08271
    -0.58000      3.88929     -5.69207     37.17256
    -0.56000      3.78282     -5.97366     41.52610
    -0.54000      3.48415     -6.12420     43.89280
    -0.52000      3.08639     -6.20045     45.03768
    -0.50000      2.65541     -6.23651     45.52058
    -0.48000      2.23401     -6.25236     45.68667
    -0.46000      1.84873     -6.25905     45.72136
    -0.44000      1.51487     -6.26234     45.70974
    -0.42000      1.23961     -6.26455     45.68737
    -0.40000      1.02361     -6.26654     45.66544
    -0.38000      0.86255     -6.26857     45.64597
    -0.36000      0.74870     -6.27069     45.62861
    -0.34000      0.67263     -6.27292     45.61257
    -0.32000      0.62475     -6.27525     45.59716
    -0.30000      0.59646     -6.27770     45.58183
    -0.28000      0.58086     -6.28028     45.56620
    -0.26000      0.57287     -6.28299     45.54998
    -0.24000      0.56909     -6.28586     45.53298
    -0.22000      0.56745     -6.28889     45.51502
    -0.20000      0.56680     -6.29211     45.49597
    -0.18000      0.56655     -6.29553     45.47570
    -0.16000      0.56643     -6.29918     45.45405
    -0.14000      0.56634     -6.30309     45.43087
    -0.12000      0.56624     -6.30728     45.40595
    -0.10000      0.56611     -6.31180     45.37908
    -0.08000      0.56595     -6.31669     45.34997
    -0.06000      0.56576     -6.32202     45.31831
    -0.04000      0.56554     -6.32783     45.28369
    -0.02000      0.56528     -6.33422     45.24568
     0.00000      0.56498     -6.34125     45.20381
     0.02000      0.56463     -6.34900     45.15768
     0.04000      0.56425     -6.35747     45.10728
     0.06000      0.56383     -6.36649     45.05368
     0.08000      0.56341     -6.37543     45.00057
     0.10000      0.56306     -6.38286     44.95649
     0.12000      0.56294     -6.38613     44.93718
     0.14000      0.56324     -6.38130     44.96612
     0.16000      0.56423     -6.36358     45.07187
     0.18000      0.56615     -6.32840     45.28237
     0.20000      0.56919     -6.27249     45.61859
     0.22000      0.57344     -6.19458     46.09067
     0.24000      0.57886     -6.09537     46.69793
     0.26000      0.58539     -5.97696     47.43165
     0.28000      0.59289     -5.84222     48.27875
     0.30000      0.60122     -5.69411     49.22487
     0.32000      0.61024     -5.53542     50.25636
     0.34000      0.61985     -5.36852     51.36120
     0.36000      0.62995     -5.19541     52.52925
     0.38000      0.64045     -5.01768     53.75218
     0.40000      0.65130     -4.83662     55.02317
     0.42000      0.66243     -4.65325     56.33660
     0.44000      0.67381     -4.46842     57.68784
     0.46000      0.68540     -4.28277     59.07293
     0.48000      0.69716     -4.09688     60.48843
     0.50000      0.70907     -3.91122     61.93122
     0.52000      0.72110     -3.72620     63.39841
     0.54000      0.73322     -3.54217     64.88722
     0.56000      0.74542     -3.35948     66.39488
     0.58000      0.75767     -3.17844     67.91854
     0.60000      0.76995     -2.99935     69.45528
     0.62000      0.78223     -2.82250     71.00195
     0.64000      0.79448     -2.64820     72.55521
     0.66000      0.80668     -2.47675     74.11145
     0.68000      0.81880     -2.30847     75.66673
     0.70000      0.83081     -2.14368     77.21679
     0.72000      0.84268     -1.98272     78.75700
     0.74000      0.85436     -1.82596     80.28234
     0.76000      0.86583     -1.67377     81.78741
     0.78000      0.87703     -1.52653     83.26644
     0.80000      0.88794     -1.38465     84.71330
     0.82000      0.89851     -1.24853     86.12157
     0.84000      0.90868     -1.11859     87.48461
     0.86000      0.91843     -0.99522     88.79566
     0.88000      0.92770     -0.87882     90.04801
     0.90000      0.93645     -0.76975     91.23515
     0.92000      0.94464     -0.66832     92.35098
     0.94000      0.95224     -0.57480     93.39003
     0.96000      0.95923     -0.48938     94.34776
     0.98000      0.96557     -0.41215     95.22071
