t =     0.1000
           x          rho            u            p
    -1.00000      1.00000      0.00000      0.01000
    -0.98000      1.00000     -0.00000      0.01000
    -0.96000      1.00000     -0.00000      0.01000
    -0.94000      1.00000     -0.00000      0.01000
    -0.92000      1.00000     -0.00000      0.01000
    -0.90000      1.00000     -0.00000      0.01000
    -0.88000      1.00038     -0.00005      0.01001
    -0.86000      1.01926     -0.01229      0.01369
    -0.84000      1.18067     -0.34422      0.37503
    -0.82000      1.74210     -1.74295      3.98353
    -0.80000      2.64113     -3.44533     12.89173
    -0.78000      3.48640     -4.64468     23.51322
    -0.76000      4.02335     -5.36234     32.35496
    -0.74000      4.22181     -5.77206     38.41068
    -0.72000      4.15731     -6.00023     42.07726
    -0.70000      3.92044     -6.12374     44.09831
    -0.68000      3.58399     -6.18807     45.11839
    -0.66000      3.19914     -6.21996     45.58385
    -0.64000      2.80055     -6.23491     45.76816
    -0.62000      2.41183     -6.24159     45.82362
    -0.60000      2.04939     -6.24462     45.82723
    -0.58000      1.72435     -6.24627     45.81348
    -0.56000      1.44351     -6.24757     45.79551
    -0.54000      1.20980     -6.24880     45.77873
    -0.52000      1.02263     -6.25006     45.76404
    -0.50000      0.87856     -6.25137     45.75118
    -0.48000      0.77213     -6.25274     45.73969
    -0.46000      0.69680     -6.25416     45.72910
    -0.44000      0.64582     -6.25564     45.71903
    -0.42000      0.61290     -6.25717     45.70919
    -0.40000      0.59267     -6.25876     45.69934
    -0.38000      0.58086     -6.26041     45.68933
    -0.36000      0.57436     -6.26214     45.67902
    -0.34000      0.57098     -6.26393     45.66834
    -0.32000      0.56934     -6.26581     45.65722
    -0.30000      0.56860     -6.26777     45.64560
    -0.28000      0.56830     -6.26982     45.63344
    -0.26000      0.56818     -6.27197     45.62069
    -0.24000      0.56813     -6.27422     45.60730
    -0.22000      0.56809     -6.27659     45.59322
    -0.20000      0.56805     -6.27908     45.57839
    -0.18000      0.56800     -6.28171     45.56273
    -0.16000      0.56793     -6.28449     45.54619
    -0.14000      0.56785     -6.28743     45.52866
    -0.12000      0.56776     -6.29055     45.51005
    -0.10000      0.56765     -6.29387     45.49025
    -0.08000      0.56752     -6.29741     45.46911
    -0.06000      0.56737     -6.30120     45.44648
    -0.04000      0.56721     -6.30527     45.42217
    -0.02000      0.56703     -6.30966     45.39595
     0.00000      0.56682     -6.31441     45.36757
     0.02000      0.56659     -6.31958     45.33670
     0.04000      0.56633     -6.32522     45.30300
     0.06000      0.56604     -6.33140     45.26610
     0.08000      0.56572     -6.33817     45.22573
     0.10000      0.56536     -6.34551     45.18192
     0.12000      0.56498     -6.35329     45.13552
     0.14000      0.56460     -6.36111     45.08899
     0.16000      0.56426     -6.36808     45.04750
     0.18000      0.56404     -6.37270     45.02002
     0.20000      0.56407     -6.37278     45.01969
     0.22000      0.56448     -6.36554     45.06298
     0.24000      0.56544     -6.34806     45.16750
     0.26000      0.56709     -6.31778     45.34897
     0.28000      0.56952     -6.27299     45.61854
     0.30000      0.57278     -6.21304     45.98150
     0.32000      0.57686     -6.13831     46.43740
     0.34000      0.58170     -6.04995     46.98148
     0.36000      0.58725     -5.94957     47.60626
     0.38000      0.59341     -5.83892     48.30320
     0.40000      0.60010     -5.71974     49.06375
     0.42000      0.60725     -5.59358     49.88000
     0.44000      0.61479     -5.46181     50.74501
     0.46000      0.62266     -5.32558     51.65286
     0.48000      0.63082     -5.18584     52.59861
     0.50000      0.63923     -5.04336     53.57812
     0.52000      0.64786     -4.89880     54.58800
     0.54000      0.65667     -4.75267     55.62538
     0.56000      0.66565     -4.60541     56.68790
     0.58000      0.67477     -4.45738     57.77350
     0.60000      0.68403     -4.30889     58.88043
     0.62000      0.69340     -4.16018     60.00712
     0.64000      0.70287     -4.01148     61.15216
     0.66000      0.71243     -3.86300     62.31422
     0.68000      0.72206     -3.71490     63.49203
     0.70000      0.73177     -3.56737     64.68438
     0.72000      0.74153     -3.42053     65.89001
     0.74000      0.75134     -3.27455     67.10767
     0.76000      0.76118     -3.12957     68.33604
     0.78000      0.77105     -2.98573     69.57374
     0.80000      0.78093     -2.84317     70.81930
     0.82000      0.79081     -2.70204     72.07113
     0.84000      0.80067     -2.56249     73.32754
     0.86000      0.81051     -2.42467     74.58667
     0.88000      0.82031     -2.28875     75.84652
     0.90000      0.83005     -2.15491     77.10491
     0.92000      0.83971     -2.02332     78.35947
     0.94000      0.84928     -1.89418     79.60763
     0.96000      0.85873     -1.76769     80.84662
     0.98000      0.86804     -1.64406     82.07342
