t =     0.0745
           x          rho            u            p
    -1.00000      1.00000      0.00000      0.01000
    -0.98000      1.00000      0.00000      0.01000
    -0.96000      1.00000      0.00000      0.01000
    -0.94000      1.00000      0.00000      0.01000
    -0.92000      1.00000      0.00000      0.01000
    -0.90000      1.00000      0.00000      0.01000
    -0.88000      1.00000      0.00000      0.01000
    -0.86000      1.00000      0.00000      0.01000
    -0.84000      1.00000      0.00000      0.01000
    -0.82000      1.00000      0.00000      0.01000
    -0.80000      1.00000      0.00000      0.01000
    -0.78000      1.00000     -0.00000      0.01000
    -0.76000      1.00000     -0.00000      0.01000
    -0.74000      1.00000     -0.00000      0.01000
    -0.72000      1.00000     -0.00000      0.01000
    -0.70000      1.00001     -0.00000      0.01000
    -0.68000      1.00197     -0.00038      0.01005
    -0.66000      1.04426     -0.04581      0.03250
    -0.64000      1.30520     -0.67674      0.97209
    -0.62000      1.98539     -2.32085      6.43902
    -0.60000      2.85336     -3.90601     16.59339
    -0.58000      3.51806     -4.94869     27.14550
    -0.56000      3.81141     -5.56148     35.25415
    -0.54000      3.76984     -5.90591     40.44634
    -0.52000      3.50227     -6.09190     43.35431
    -0.50000      3.11287     -6.18718     44.79644
    -0.48000      2.67814     -6.23275     45.42079
    -0.46000      2.24821     -6.25291     45.64437
    -0.44000      1.85383     -6.26136     45.69800
    -0.42000      1.51244     -6.26532     45.69040
    -0.40000      1.23208     -6.26783     45.66755
    -0.38000      1.01352     -6.27000     45.64426
    -0.36000      0.85204     -6.27221     45.62345
    -0.34000      0.73924     -6.27451     45.60484
    -0.32000      0.66501     -6.27693     45.58759
    -0.30000      0.61915     -6.27948     45.57094
    -0.28000      0.59267     -6.28216     45.55428
    -0.26000      0.57845     -6.28499     45.53721
    -0.24000      0.57140     -6.28798     45.51940
    -0.22000      0.56820     -6.29114     45.50064
    -0.20000      0.56686     -6.29450     45.48073
    -0.18000      0.56635     -6.29808     45.45952
    -0.16000      0.56615     -6.30191     45.43684
    -0.14000      0.56604     -6.30602     45.41249
    -0.12000      0.56593     -6.31044     45.38626
    -0.10000      0.56580     -6.31521     45.35790
    -0.08000      0.56564     -6.32040     45.32709
    -0.06000      0.56544     -6.32605     45.29346
    -0.04000      0.56521     -6.33225     45.25659
    -0.02000      0.56493     -6.33907     45.21599
     0.00000      0.56461     -6.34661     45.17119
     0.02000      0.56424     -6.35489     45.12191
     0.04000      0.56383     -6.36388     45.06848
     0.06000      0.56340     -6.37321     45.01305
     0.08000      0.56300     -6.38187     44.96168
     0.10000      0.56274     -6.38770     44.92717
     0.12000      0.56283     -6.38708     44.93103
     0.14000      0.56352     -6.37510     45.00254
     0.16000      0.56509     -6.34647     45.17360
     0.18000      0.56780     -6.29685     45.47129
     0.20000      0.57176     -6.22391     45.91185
     0.22000      0.57702     -6.12766     46.49886
     0.24000      0.58350     -6.00998     47.22541
     0.26000      0.59105     -5.87380     48.07831
     0.28000      0.59955     -5.72244     49.04192
     0.30000      0.60882     -5.55904     50.10086
     0.32000      0.61875     -5.38634     51.24141
     0.34000      0.62923     -5.20663     52.45193
     0.36000      0.64015     -5.02177     53.72284
     0.38000      0.65144     -4.83322     55.04632
     0.40000      0.66305     -4.64217     56.41596
     0.42000      0.67492     -4.44954     57.82647
     0.44000      0.68702     -4.25610     59.27335
     0.46000      0.69930     -4.06248     60.75267
     0.48000      0.71173     -3.86921     62.26088
     0.50000      0.72429     -3.67675     63.79467
     0.52000      0.73694     -3.48550     65.35082
     0.54000      0.74967     -3.29586     66.92611
     0.56000      0.76243     -3.10816     68.51724
     0.58000      0.77521     -2.92275     70.12075
     0.60000      0.78797     -2.73998     71.73295
     0.62000      0.80069     -2.56018     73.34989
     0.64000      0.81333     -2.38370     74.96728
     0.66000      0.82587     -2.21091     76.58045
     0.68000      0.83825     -2.04219     78.18436
     0.70000      0.85045     -1.87791     79.77353
     0.72000      0.86242     -1.71851     81.34204
     0.74000      0.87412     -1.56439     82.88359
     0.76000      0.88551     -1.41600     84.39145
     0.78000      0.89653     -1.27378     85.85859
     0.80000      0.90713     -1.13818     87.27772
     0.82000      0.91728     -1.00964     88.64145
     0.84000      0.92691     -0.88858     89.94241
     0.86000      0.93599     -0.77540     91.17351
     0.88000      0.94447     -0.67042     92.32813
     0.90000      0.95232     -0.57393     93.40040
     0.92000      0.95950     -0.48611     94.38549
     0.94000      0.96600     -0.40704     95.27985
     0.96000      0.97182     -0.33671     96.08150
     0.98000      0.97694     -0.27493     96.79015
