t =     0.0250
           x          rho            u            p
    -0.98000      0.64867     -3.97605    682.13818
    -0.96000      0.76724     -3.68173    691.47334
    -0.94000      0.76007     -3.31873    682.27350
    -0.92000      0.75256     -2.92986    672.84902
    -0.90000      0.74465     -2.52612    662.98608
    -0.88000      0.73640     -2.10817    652.74076
    -0.86000      0.72784     -1.67693    642.16302
    -0.84000      0.71900     -1.23317    631.30395
    -0.82000      0.70992     -0.77765    620.21400
    -0.80000      0.70064     -0.31106    608.94177
    -0.78000      0.69120      0.16594    597.53304
    -0.76000      0.68162      0.65269    586.03023
    -0.74000      0.67194      1.14853    574.47210
    -0.72000      0.66219      1.65279    562.89381
    -0.70000      0.65239      2.16480    551.32716
    -0.68000      0.64256      2.68388    539.80096
    -0.66000      0.63273      3.20935    528.34157
    -0.64000      0.62291      3.74054    516.97349
    -0.62000      0.61313      4.27679    505.72007
    -0.60000      0.60341      4.81749    494.60425
    -0.58000      0.59378      5.36204    483.64941
    -0.56000      0.58424      5.90992    472.88033
    -0.54000      0.57483      6.46067    462.32408
    -0.52000      0.56558      7.01392    452.01091
    -0.50000      0.55652      7.56934    441.97504
    -0.48000      0.54770      8.12664    432.25529
    -0.46000      0.53914      8.68547    422.89548
    -0.44000      0.53091      9.24535    413.94466
    -0.42000      0.52306      9.80547    405.45736
    -0.40000      0.51566     10.36452    397.49369
    -0.38000      0.50876     10.92047    390.11979
    -0.36000      0.50246     11.47035    383.40826
    -0.34000      0.49682     12.01006    377.43866
    -0.32000      0.49195     12.53431    372.29721
    -0.30000      0.48793     13.03670    368.07481
    -0.28000      0.48486     13.51017    364.86168
    -0.26000      0.48282     13.94783    362.73718
    -0.24000      0.48187     14.34416    361.75414
    -0.22000      0.48202     14.69649    361.91997
    -0.20000      0.48320     15.00615    363.18040
    -0.18000      0.48531     15.27878    365.41450
    -0.16000      0.48817     15.52332    368.44744
    -0.14000      0.49159     15.74995    372.07947
    -0.12000      0.49538     15.96779    376.12009
    -0.10000      0.49939     16.18336    380.41343
    -0.08000      0.50352     16.40009    384.84690
    -0.06000      0.50768     16.61894    389.34535
    -0.04000      0.51185     16.83926    393.85873
    -0.02000      0.51597     17.05960    398.35065
     0.00000      0.52003     17.27825    402.79102
     0.02000      0.52399     17.49343    407.15255
     0.04000      0.52784     17.70350    411.40937
     0.06000      0.53155     17.90691    415.53681
     0.08000      0.53510     18.10232    419.51144
     0.10000      0.53847     18.28856    423.31136
     0.12000      0.54164     18.46464    426.91659
     0.14000      0.54461     18.62978    430.30946
     0.16000      0.54740     18.78344    433.47507
     0.18000      0.55011     18.92528    436.40183
     0.20000      0.55295     19.05517    439.08225
     0.22000      0.55645     19.17321    441.51389
     0.24000      0.56162     19.27967    443.70050
     0.26000      0.57031     19.37492    445.65308
     0.28000      0.58554     19.45942    447.39019
     0.30000      0.61187     19.53353    448.93701
     0.32000      0.65559     19.59752    450.32240
     0.34000      0.72464     19.65149    451.57419
     0.36000      0.82809     19.69546    452.71417
     0.38000      0.97518     19.72961    453.75456
     0.40000      1.17390     19.75435    454.69634
     0.42000      1.42944     19.77017    455.52126
     0.44000      1.74267     19.77648    456.15245
     0.46000      2.10862     19.76951    456.33126
     0.48000      2.51515     19.73671    455.42960
     0.50000      2.94050     19.65153    452.03248
     0.52000      3.34928     19.46448    443.40988
     0.54000      3.68661     19.09002    424.97297
     0.56000      3.87283     18.38598    390.08344
     0.58000      3.80718     17.11942    331.18791
     0.60000      3.39993     14.91819    244.23972
     0.62000      2.65854     11.27393    138.48627
     0.64000      1.80410      6.05236     46.53745
     0.66000      1.21878      1.40838      5.26064
     0.68000      1.02763      0.06783      0.08585
     0.70000      1.00117      0.00037      0.01006
     0.72000      1.00000      0.00000      0.01000
     0.74000      1.00000      0.00000      0.01000
     0.76000      1.00000      0.00000      0.01000
     0.78000      1.00000      0.00000      0.01000
     0.80000      1.00000      0.00000      0.01000
     0.82000      1.00000      0.00000      0.01000
     0.84000      1.00000      0.00000      0.01000
     0.86000      1.00000      0.00000      0.01000
     0.88000      1.00000      0.00000      0.01000
     0.90000      1.00000      0.00000      0.01000
     0.92000      1.00000      0.00000      0.01000
     0.94000      1.00000      0.00000      0.01000
     0.96000      1.00000      0.00000      0.01000
     0.98000      1.00000      0.00000      0.01000
     1.00000      1.00000      0.00000      0.01000
